idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at,region_1,region_2,image_url
642,흑석동주민센터,"서울특별시 동작구 흑석동 335-2""",37.505870985188494,126.9666359497881,true,"['캔', '투명 페트']",['NCAG2301002'],['NCAG2301002'],2022-12-30 02:12:43,서울특별시,동작구,
643,사당2동주민센터,"서울특별시 동작구 사당동 91-126""",37.4887637747126,126.97933031416004,true,"['캔', '투명 페트']",['NCAG2301003'],['NCAG2301003'],2022-12-30 02:15:39,서울특별시,동작구,
644,사당3동주민센터,"서울특별시 동작구 사당동 256-1""",37.484647237776045,126.97341807172796,true,"['캔', '투명 페트']",['NCAG2301004'],['NCAG2301004'],2022-12-30 02:17:38,서울특별시,동작구,
645,남성역 2번 출구,"서울특별시 동작구 사당동 250-2""",37.48448903159469,126.97115962975155,true,"['캔', '투명 페트']","['NCAG2301005', 'NCAG2311001']","['NCAG2301005', 'NCAG2311001']",2022-12-30 02:19:50,서울특별시,동작구,
646,상도1동주민센터,"서울특별시 동작구 상도동 437""",37.498041094311375,126.95295594781427,true,"['캔', '투명 페트']",['NCAG2301006'],['NCAG2301006'],2022-12-30 02:21:59,서울특별시,동작구,
647,신대방2동주민센터,"서울특별시 동작구 신대방동 723""",37.49841164906995,126.92470935775606,true,"['캔', '투명 페트']","['NCAG2301007', 'NCAG2311006']","['NCAG2301007', 'NCAG2311006']",2022-12-30 02:24:04,서울특별시,동작구,
648,동작청소년문화의집,"서울특별시 동작구 상도로15바길 5""",37.50411579064342,126.93350813850262,true,"['캔', '투명 페트']",['NCAG2301008'],['NCAG2301008'],2022-12-30 02:25:46,서울특별시,동작구,
649,대방동주민센터,"서울특별시 동작구 여의대방로44길 20""",37.5081142475191,126.92633110794682,true,"['캔', '투명 페트']",['NCAG2301009'],['NCAG2301009'],2022-12-30 02:28:10,서울특별시,동작구,
650,사당종합체육관,"서울특별시 동작구 사당로27길 232""",37.49244691560986,126.9700823270174,true,"['캔', '투명 페트']",['NCAG2301011'],['NCAG2301011'],2022-12-30 02:30:00,서울특별시,동작구,
651,상도 어울마당,"서울특별시 동작구 성대로 180""",37.49926531448162,126.94042780115744,true,"['캔', '투명 페트']",['NCAG2301010'],['NCAG2301010'],2022-12-30 02:32:21,서울특별시,동작구,
652,평화광장 평화매점 앞,"전라남도 목포시 상동 1157""",34.79593644667498,126.43223086709756,true,['투명 페트'],"['SNBI2212036', 'SNBI2212037']","['SNBI2212036', 'SNBI2212037']",2022-12-30 02:56:51,전라남도,목포시,
653,부흥동 행정복지센터,"전라남도 목포시 옥암동 1022""",34.804354243596485,126.4343806424173,true,['투명 페트'],"['SNBI2212038', 'SNBI2212039']","['SNBI2212038', 'SNBI2212039']",2022-12-30 02:59:15,전라남도,목포시,
654,옥암동 행정복지센터,"전라남도 목포시 삼향천로 118""",34.81029955654408,126.42968154773511,true,['투명 페트'],"['SNBI2212040', 'SNBI2212041']","['SNBI2212040', 'SNBI2212041']",2022-12-30 03:01:43,전라남도,목포시,
655,목포 어울림도서관 인도,"전라남도 목포시 용해동 1006""",34.81708526580876,126.39569486133306,true,['투명 페트'],"['SNBI2212044', 'SNBI2212045']","['SNBI2212044', 'SNBI2212045']",2022-12-30 03:03:56,전라남도,목포시,
656,원산동 행정복지센터,"전라남도 목포시 연산동 1277""",34.81158565074724,126.38112552745262,true,['투명 페트'],"['SNBI2212046', 'SNBI2212047']","['SNBI2212046', 'SNBI2212047']",2022-12-30 03:06:00,전라남도,목포시,
657,팔레스마트 옆 공원,"전라남도 목포시 산정동 1198-5""",34.80827656823731,126.3712652897873,true,['투명 페트'],"['SNBI2212048', 'SNBI2212049']","['SNBI2212048', 'SNBI2212049']",2022-12-30 03:09:04,전라남도,목포시,
658,유달동행정복지센터,"전라남도 목포시 유동로 19""",34.78338982474358,126.38020268473772,true,['투명 페트'],"['SNBI2212050', 'SNBI2212051']","['SNBI2212050', 'SNBI2212051']",2022-12-30 03:12:56,전라남도,목포시,
659,세븐일레븐 한양대정보관점,"서울특별시 성동구 왕십리로 222""",37.556615645882765,127.04597739357776,true,['투명 페트'],"['SNBL2109039', 'SNBL2109045']","['SNBL2109039', 'SNBL2109045']",2023-01-12 04:45:24,서울특별시,성동구,
660,동명동 행정복지센터,"전라남도 목포시 자유로20번길 27""",34.79073084912724,126.39209846557117,true,['투명 페트'],"['SNBI2212052', 'SNBI2212053']","['SNBI2212052', 'SNBI2212053']",2023-01-13 00:58:28,전라남도,목포시,
661,하당동 행정복지센터,"전라남도 목포시 백년대로337번길 35""",34.80856369897245,126.42095051761528,true,['투명 페트'],"['SNBI2212042', 'SNBI2212043']","['SNBI2212042', 'SNBI2212043']",2023-01-13 01:01:00,전라남도,목포시,
662,세화고등학교 정문,"경상북도 포항시 북구 우현동 318-17""",36.05273827349758,129.3520093399189,true,"['캔', '투명 페트']",['NCRK2302001'],['NCRK2302001'],2023-02-09 09:11:33,경상북도,포항시 북구,
663,세화고등학교 매점,"경상북도 포항시 북구 아치로 94""",36.05441549705825,129.3520537223666,true,"['캔', '투명 페트']",['NCRK2302002'],['NCRK2302002'],2023-02-09 09:12:05,경상북도,포항시 북구,
664,변동주민자치문화센터,"대전광역시 서구 변동 15-23""",36.329783511780604,127.37889395794,true,['투명 페트'],"['SNBI2302011', 'SNBI2302012']","['SNBI2302011', 'SNBI2302012']",2023-02-23 03:21:41,대전광역시,서구,
665,들말어린이공원,"대전광역시 서구 가장동 405""",36.329180108743,127.38231019822,true,['투명 페트'],"['SNBI2302009', 'SNBI2302010']","['SNBI2302009', 'SNBI2302010']",2023-02-23 03:22:09,대전광역시,서구,
666,도솔청소년문화의집 앞,"대전광역시 서구 배재로197번길 41""",36.325552589063854,127.3680429155691,true,['투명 페트'],"['SNBI2302007', 'SNBI2302008']","['SNBI2302007', 'SNBI2302008']",2023-02-23 03:22:30,대전광역시,서구,
667,대전서구국민체육센터,"대전광역시 서구 정림서로 181""",36.30403902443406,127.36292604123229,true,['투명 페트'],"['SNBI2302005', 'SNBI2302006']","['SNBI2302005', 'SNBI2302006']",2023-02-23 03:24:28,대전광역시,서구,
668,기성동행정복지센터,"대전광역시 서구 흑석1길 16""",36.25581454468622,127.34141705891614,true,['투명 페트'],"['SNBI2302001', 'SNBI2302002']","['SNBI2302001', 'SNBI2302002']",2023-02-23 03:24:51,대전광역시,서구,
669,도안동행정복지센터,"대전광역시 서구 원도안로242번길 33""",36.32355296127041,127.34660958830554,true,['투명 페트'],"['SNBI2302003', 'SNBI2302004']","['SNBI2302003', 'SNBI2302004']",2023-02-23 03:25:18,대전광역시,서구,
671,이마트 계양점,"인천광역시 계양구 작전동 941""",37.53077194346032,126.73668170626765,true,['투명 페트'],"['SNBI2302015', 'SNBI2302016']","['SNBI2302015', 'SNBI2302016']",2023-02-23 05:19:20,인천광역시,계양구,
674,밀양문화체육회관,"경상남도 밀양시 삼문동 4-122""",35.48821778747901,128.75717042415738,true,"['캔', '투명 페트']","['SNBC2302001', 'SNBI2302018', 'SNBI2302019']","['SNBC2302001', 'SNBI2302018', 'SNBI2302019']",2023-02-28 10:57:01,경상남도,밀양시,
675,밀양시립도서관,"경상남도 밀양시 중앙로 265""",35.486784393266944,128.75504022975989,true,['투명 페트'],"['SNBI2302020', 'SNBI2302021']","['SNBI2302020', 'SNBI2302021']",2023-02-28 10:57:24,경상남도,밀양시,
676,밀양시보건소,"경상남도 밀양시 삼문중앙로 41""",35.48542971301051,128.7563246769572,true,['투명 페트'],"['SNBI2302022', 'SNBI2302023']","['SNBI2302022', 'SNBI2302023']",2023-02-28 10:58:03,경상남도,밀양시,
677,밀양종합사회복지관,"경상남도 밀양시 삼문동 34-13""",35.4833678277244,128.7589846790016,true,['투명 페트'],"['SNBI2302024', 'SNBI2302025']","['SNBI2302024', 'SNBI2302025']",2023-02-28 10:58:20,경상남도,밀양시,
678,밀양파크골프장,"경상남도 밀양시 삼문동 630-2""",35.48227382065473,128.74293287563756,true,"['캔', '투명 페트']","['SNBC2302002', 'SNBI2302026', 'SNBI2302027']","['SNBC2302002', 'SNBI2302026', 'SNBI2302027']",2023-02-28 10:59:05,경상남도,밀양시,
680,양평2동행정복지센터,"서울특별시 영등포구 양평동4가 96""",37.53618095206761,126.89432612740916,true,['투명 페트'],['SNBI2303009'],['SNBI2303009'],2023-03-16 08:14:51,서울특별시,영등포구,
681,시립문래청소년센터,"서울특별시 영등포구 문래동3가 73""",37.51868557686548,126.89412739680448,true,['투명 페트'],['SNBI2303010'],['SNBI2303010'],2023-03-16 08:15:21,서울특별시,영등포구,
682,신길4동주민센터,"서울특별시 영등포구 신길동 209-102""",37.5083675665045,126.91144095255513,true,['투명 페트'],['SNBI2303011'],['SNBI2303011'],2023-03-16 08:15:47,서울특별시,영등포구,
683,중앙예닮학교,"경기도 용인시 수지구 포은대로 91-19""",37.30240646041947,127.07050130809624,true,"['캔', '투명 페트']",['NCRK2303001'],['NCRK2303001'],2023-03-21 06:26:05,경기도,용인시 수지구,
684,리앤업사이클센터,"서울특별시 강동구 동남로 960""",37.559274813790935,127.15714919552384,true,['투명 페트'],"['SNBI2303015', 'SNBI2303016', 'SNBI2303017']","['SNBI2303015', 'SNBI2303016', 'SNBI2303017']",2023-03-24 02:57:37,서울특별시,강동구,
685,필동주민센터,"서울특별시 중구 퇴계로36길 42""",37.56017669413463,126.99551805172806,true,['투명 페트'],['SNBI2303012'],['SNBI2303012'],2023-03-24 08:38:58,서울특별시,중구,
686,쓰레기연구소 새롬,"서울특별시 중구 퇴계로52길 12""",37.56277834993636,127.00367849454618,true,['투명 페트'],['SNBI2303013'],['SNBI2303013'],2023-03-24 08:39:26,서울특별시,중구,
687,대심어린이공원,"경상북도 예천군 예천읍 대심리 73-5""",36.64913537409112,128.4420600515174,true,"['캔', '투명 페트']",['NCAG2303004'],['NCAG2303004'],2023-03-29 02:36:42,경상북도,예천군,
688,호명면 호반 2차 버스승강장,"경상북도 예천군 호명면 산합리 1388""",36.57818541753206,128.48123777494135,true,"['캔', '투명 페트']",['NCAG2303003'],['NCAG2303003'],2023-03-29 02:38:13,경상북도,예천군,
689,신월청소년문화센터,"서울특별시 양천구 신월동 150-3""",37.53533605680068,126.82573445451187,true,"['캔', '투명 페트']","['SNBA2302001', 'SNBA2302002']","['SNBA2302001', 'SNBA2302002']",2023-03-31 06:38:51,서울특별시,양천구,
690,신월3동행정복지센터,"서울특별시 양천구 신월동 167-5""",37.533561363800246,126.82900550565778,true,"['캔', '투명 페트']",['SNBA2302003'],['SNBA2302003'],2023-03-31 06:39:47,서울특별시,양천구,
691,양서중학교 담벼락,"서울특별시 양천구 신월동 790""",37.533632086348256,126.8296247870845,true,"['캔', '투명 페트']","['SNBA2302004', 'SNBA2302005']","['SNBA2302004', 'SNBA2302005']",2023-03-31 06:42:06,서울특별시,양천구,
692,문정어린이공원,"대전광역시 서구 둔산동 2008""",36.34976301507386,127.39884269224092,true,['투명 페트'],"['SNBI2303003', 'SNBI2303004']","['SNBI2303003', 'SNBI2303004']",2023-03-31 09:25:56,대전광역시,서구,
693,마치광장,"대전광역시 서구 관저동 1538""",36.29763056327175,127.33871299913908,true,['투명 페트'],"['SNBI2303007', 'SNBI2303008']","['SNBI2303007', 'SNBI2303008']",2023-03-31 09:27:00,대전광역시,서구,
695,만년동행정복지센터,"대전광역시 서구 만년로 19""",36.36748044584128,127.37507917535116,true,['투명 페트'],"['SNBI2303001', 'SNBI2303002']","['SNBI2303001', 'SNBI2303002']",2023-03-31 23:32:17,대전광역시,서구,
696,예정어린이공원,"대전광역시 서구 내동 16-1""",36.331504202414415,127.37835932842714,true,['투명 페트'],"['SNBI2303005', 'SNBI2303006']","['SNBI2303005', 'SNBI2303006']",2023-03-31 23:34:25,대전광역시,서구,
697,상명대부속여고(포인트 적립 불가),"서울특별시 종로구 홍지문2길 20""",37.60326229319497,126.95388066754424,true,"['캔', '투명 페트']",['NCRK2304001'],['NCRK2304001'],2023-04-07 06:18:04,서울특별시,종로구,
698,수지구청,"경기도 용인시 수지구 풍덕천동 791""",37.32261971697652,127.09787418230596,true,['투명 페트'],"['SNBI2304001', 'SNBI2304002']","['SNBI2304001', 'SNBI2304002']",2023-04-18 00:46:54,경기도,용인시 수지구,
699,동백2동행정복지센터,"경기도 용인시 기흥구 동백중앙로 214""",37.27252646319501,127.15146345007648,true,['투명 페트'],"['SNBI2304003', 'SNBI2304004']","['SNBI2304003', 'SNBI2304004']",2023-04-18 00:47:47,경기도,용인시 기흥구,
702,상중이동행정복지센터,"대구광역시 서구 당산로 343""",35.8669813077924,128.54610648185678,true,['투명 페트'],['SNBI2304006'],['SNBI2304006'],2023-04-21 09:07:29,대구광역시,서구,
703,내당4동행정복지센터,"대구광역시 서구 내당동 354-7""",35.85892301094318,128.55167866226398,true,['투명 페트'],['SNBI2304005'],['SNBI2304005'],2023-04-21 09:07:55,대구광역시,서구,
704,대구 서구청,"대구광역시 서구 국채보상로 257""",35.871735096851474,128.55881234592667,true,['투명 페트'],['SNBI2304007'],['SNBI2304007'],2023-04-21 09:08:56,대구광역시,서구,
705,백마고등학교(포인트적립불가),"경기도 고양시 일산동구 백석로 155""",37.65206208094053,126.79386569625932,true,"['캔', '투명 페트']",['NCRK2304004'],['NCRK2304004'],2023-04-25 10:24:07,경기도,고양시 일산동구,
706,근덕면 행정복지센터,"강원특별자치도 삼척시 근덕면 삼척로 3639""",37.37946260565106,129.22587672659037,true,"['캔', '투명 페트']","['SNBC2304003', 'SNBP2304004']","['SNBC2304003', 'SNBP2304004']",2023-04-27 00:45:47,강원특별자치도,삼척시,
707,원덕읍 행정복지센터,"강원특별자치도 삼척시 원덕읍 호산리 244-3""",37.17703813427566,129.33532349673516,true,"['캔', '투명 페트']","['SNBC2304004', 'SNBP2304005']","['SNBC2304004', 'SNBP2304005']",2023-04-27 00:47:15,강원특별자치도,삼척시,
708,도계작은영화관,"강원특별자치도 삼척시 도계읍 전두리 58-8""",37.2296399384203,129.04310540328348,true,"['캔', '투명 페트']","['SNBC2304001', 'SNBP2304002']","['SNBC2304001', 'SNBP2304002']",2023-04-27 00:47:49,강원특별자치도,삼척시,
709,사직동 공영주차장,"강원특별자치도 삼척시 사직동 302-1""",37.433998718858206,129.1683949432682,true,"['캔', '투명 페트']","['SNBC2304002', 'SNBP2304003']","['SNBC2304002', 'SNBP2304003']",2023-04-27 00:49:39,강원특별자치도,삼척시,
711,사당역 7번출구 앞,"서울특별시 동작구 사당동 1043-14""",37.4768684276705,126.98063372044562,true,"['캔', '투명 페트']",['NCAG2305001'],['NCAG2305001'],2023-05-09 01:10:40,서울특별시,동작구,
712,성남동행정복지센터,"경기도 성남시 중원구 광명로 91""",37.43516366345636,127.13907051266769,true,['투명 페트'],['SNBI2305004'],['SNBI2305004'],2023-05-22 09:24:15,경기도,성남시 중원구,
715,함양읍행정복지센터,"경상남도 함양군 함양읍 운림리 40-2""",35.51966926020203,127.72648997683318,true,['투명 페트'],['SNBI2305005'],['SNBI2305005'],2023-05-30 10:07:41,경상남도,함양군,
716,남지읍행정복지센터,"경상남도 창녕군 남지읍 낙동로 483""",35.38917673561014,128.4771093907675,true,['투명 페트'],"['SNBI2305006', 'SNBI2403004']","['SNBI2305006', 'SNBI2403004']",2023-05-30 10:12:09,경상남도,창녕군,
717,창녕읍행정복지센터,"경상남도 창녕군 창녕읍 종로 38-9""",35.54124326145761,128.50046786801076,true,['투명 페트'],"['SNBI2305007', 'SNBI2403003']","['SNBI2305007', 'SNBI2403003']",2023-05-30 10:16:52,경상남도,창녕군,
719,"버스정류장(안계,토매 방면)","경상북도 의성군 안계면 용기리 1116-81""",36.38298414492413,128.44051705075975,true,['투명 페트'],['SNBI2305008'],['SNBI2305008'],2023-05-30 10:25:52,경상북도,의성군,
720,안계면행정복지센터,"경상북도 의성군 안계면 안계길 114""",36.38343333782756,128.43969510297228,true,['투명 페트'],['SNBI2305009'],['SNBI2305009'],2023-05-30 10:27:53,경상북도,의성군,
721,덕풍2동행정복지센터,"경기도 하남시 덕풍동 693""",37.54233106885146,127.19792522296925,true,['투명 페트'],['SNBP2305001'],['SNBP2305001'],2023-05-31 09:33:14,경기도,하남시,
722,강북구청,"서울특별시 강북구 도봉로89길 13""",37.63958731640999,127.0256853068392,true,['투명 페트'],['SNBI2305015'],['SNBI2305015'],2023-05-31 09:36:13,서울특별시,강북구,
723,강북문화예술회관,"서울특별시 강북구 삼각산로 85""",37.64052190696967,127.01307508407244,true,['투명 페트'],['SNBI2305016'],['SNBI2305016'],2023-05-31 09:37:08,서울특별시,강북구,
724,삼각산동주민센터,"서울특별시 강북구 삼양로19길 25""",37.6151805250552,127.020948144694,true,['투명 페트'],['SNBI2305017'],['SNBI2305017'],2023-05-31 09:37:45,서울특별시,강북구,
725,덕풍동 도시재생 현장지원센터,"경기도 하남시 하남대로833번길 28""",37.54159703465373,127.20437296016696,true,['투명 페트'],['SNBP2305002'],['SNBP2305002'],2023-05-31 09:37:49,경기도,하남시,
726,미아동주민센터,"서울특별시 강북구 미아동 197-1""",37.626907913569376,127.0269468651311,true,['투명 페트'],['SNBI2305018'],['SNBI2305018'],2023-05-31 09:38:16,서울특별시,강북구,
727,번2동주민센터,"서울특별시 강북구 한천로 897""",37.63229474601691,127.03884707049576,true,['투명 페트'],['SNBI2305019'],['SNBI2305019'],2023-05-31 09:39:42,서울특별시,강북구,
728,서문시장,"대구광역시 중구 큰장로26길 45""",35.86881671775273,128.58077325437412,true,['투명 페트'],['SNBI2305001'],['SNBI2305001'],2023-05-31 09:44:32,대구광역시,중구,
729,대구 중구 재활용센터,"대구광역시 중구 태평로51길 77""",35.87385480126191,128.60922037846717,true,['투명 페트'],['SNBI2305003'],['SNBI2305003'],2023-05-31 09:45:13,대구광역시,중구,
730,효자2동행정복지센터,"강원특별자치도 춘천시 효자동 148-31""",37.87228603985787,127.73643377909475,true,['투명 페트'],['SNBI2305012'],['SNBI2305012'],2023-05-31 09:46:53,강원특별자치도,춘천시,
731,대구 중구 보건소,"대구광역시 중구 태평로3가 174-1""",35.87753887039087,128.5830669511672,true,['투명 페트'],['SNBI2305002'],['SNBI2305002'],2023-05-31 09:47:03,대구광역시,중구,
732,교동행정복지센터,"강원특별자치도 춘천시 교동 96-2""",37.88029617717871,127.73629472595027,true,['투명 페트'],['SNBI2305010'],['SNBI2305010'],2023-05-31 09:50:23,강원특별자치도,춘천시,
733,후평1동행정복지센터,"강원특별자치도 춘천시 후평동 713-5""",37.88599660110046,127.74527497388787,true,['투명 페트'],['SNBI2305013'],['SNBI2305013'],2023-05-31 09:54:07,강원특별자치도,춘천시,
734,후평2동행정복지센터,"강원특별자치도 춘천시 후평동 792-1""",37.87747255918185,127.7507897644314,true,['투명 페트'],['SNBI2305011'],['SNBI2305011'],2023-05-31 09:55:05,강원특별자치도,춘천시,
735,동면행정복지센터,"강원특별자치도 춘천시 동면 지내리 209-26""",37.90997676381025,127.78142699160593,true,['투명 페트'],['SNBI2305014'],['SNBI2305014'],2023-05-31 09:59:34,강원특별자치도,춘천시,
736,완도군생활문화센터,"전라남도 완도군 완도읍 개포로 111""",34.31634997854813,126.7420606560065,true,['투명 페트'],"['SNBI2306001', 'SNBI2306002']","['SNBI2306001', 'SNBI2306002']",2023-06-02 03:20:28,전라남도,완도군,
740,월촌중학교,"서울특별시 양천구 목동서로 31""",37.53771340525682,126.88317054901891,true,"['캔', '투명 페트']","['NCAG2306001', 'NCRK2306001']",['NCRK2306001'],2023-06-14 00:41:42,서울특별시,양천구,
742,신성복지회관,"전라남도 강진군 강진읍 서성리 40-3""",34.63723470365785,126.76528344270712,true,['투명 페트'],['SNBI2306007'],['SNBI2306007'],2023-06-19 04:12:03,전라남도,강진군,
743,사의재 버스주차장,"전라남도 강진군 강진읍 동성리 300-1""",34.64420631131579,126.77188997702297,true,['투명 페트'],['SNBI2306008'],['SNBI2306008'],2023-06-19 04:14:24,전라남도,강진군,
744,이곡1동행정복지센터,"대구광역시 달서구 이곡동 672-2""",35.85154864898369,128.5107263885789,true,['투명 페트'],['SNBI2306009'],['SNBI2306009'],2023-06-27 11:41:14,대구광역시,달서구,
745,신당동행정복지센터,"대구광역시 달서구 신당동 1750-1""",35.85876459197745,128.49922319227466,true,['투명 페트'],['SNBI2306010'],['SNBI2306010'],2023-06-27 11:42:07,대구광역시,달서구,
746,용산2동행정복지센터,"대구광역시 달서구 용산동 499-7""",35.85854352367828,128.52288665251783,true,['투명 페트'],['SNBI2306011'],['SNBI2306011'],2023-06-27 11:42:40,대구광역시,달서구,
747,용산1동행정복지센터,"대구광역시 달서구 용산로 212-7""",35.85665655353473,128.531141756148,true,['투명 페트'],['SNBI2306012'],['SNBI2306012'],2023-06-27 11:43:10,대구광역시,달서구,
748,죽전동행정복지센터,"대구광역시 달서구 죽전1길 176""",35.857501303422644,128.5390812123597,true,['투명 페트'],['SNBI2306013'],['SNBI2306013'],2023-06-27 11:43:55,대구광역시,달서구,
749,장기동행정복지센터,"대구광역시 달서구 장기동 817-3""",35.84321414179786,128.53021369756627,true,['투명 페트'],['SNBI2306014'],['SNBI2306014'],2023-06-27 11:44:27,대구광역시,달서구,
750,본리동행정복지센터,"대구광역시 달서구 본리동 110-4""",35.84106674502007,128.54292774971077,true,['투명 페트'],['SNBI2306015'],['SNBI2306015'],2023-06-27 11:44:47,대구광역시,달서구,
751,청소년수련관 공용주차장,"대구광역시 달서구 상화로 406""",35.80787348978892,128.55840392624145,true,['투명 페트'],['SNBI2306017'],['SNBI2306017'],2023-06-27 11:45:50,대구광역시,달서구,
752,능금어린이공원,"대구광역시 달서구 명덕로2길 57""",35.85941299567297,128.5710054013832,true,['투명 페트'],['SNBI2306018'],['SNBI2306018'],2023-06-27 11:46:14,대구광역시,달서구,
753,유천동행정복지센터,"대구광역시 달서구 유천동 606""",35.817225183992484,128.5141722514206,true,['투명 페트'],['SNBI2306019'],['SNBI2306019'],2023-06-27 11:47:17,대구광역시,달서구,
754,월성1동행정복지센터,"대구광역시 달서구 월성동 1396-3""",35.81928676302418,128.52271725235033,true,['투명 페트'],['SNBI2306020'],['SNBI2306020'],2023-06-27 11:47:41,대구광역시,달서구,
755,월성2동행정복지센터,"대구광역시 달서구 월성동 86-3""",35.83091270717219,128.52814045888098,true,['투명 페트'],['SNBI2306021'],['SNBI2306021'],2023-06-27 11:48:17,대구광역시,달서구,
756,달서구노인종합복지관,"대구광역시 달서구 본동 804-2""",35.83350397442265,128.54203706565733,true,['투명 페트'],['SNBI2306022'],['SNBI2306022'],2023-06-27 11:49:01,대구광역시,달서구,
757,송현2동행정복지센터,"대구광역시 달서구 송현동 528-3""",35.832601204669494,128.54549441921338,true,['투명 페트'],['SNBI2306023'],['SNBI2306023'],2023-06-27 11:49:29,대구광역시,달서구,
758,월곡역사공원,"대구광역시 달서구 상인동 1530""",35.81842153926616,128.5446164737241,true,['투명 페트'],['SNBI2306024'],['SNBI2306024'],2023-06-27 11:49:59,대구광역시,달서구,
759,상인2동행정복지센터,"대구광역시 달서구 상원로 27""",35.81259088655533,128.5361920293517,true,['투명 페트'],['SNBI2306025'],['SNBI2306025'],2023-06-27 11:50:30,대구광역시,달서구,
760,도원동행정복지센터,"대구광역시 달서구 한실로 53""",35.80749653934275,128.5323518879029,true,['투명 페트'],['SNBI2306026'],['SNBI2306026'],2023-06-27 11:51:02,대구광역시,달서구,
761,두류3동행정복지센터,"대구광역시 달서구 두류동 483-8""",35.85358703240246,128.5556010919812,true,['투명 페트'],['SNBI2306040'],['SNBI2306040'],2023-06-27 11:51:35,대구광역시,달서구,
762,율곡동행정복지센터,"경상북도 김천시 율곡동 369""",36.1215146455393,128.18333490543102,true,['투명 페트'],['SNBI2306029'],['SNBI2306029'],2023-06-27 11:52:05,경상북도,김천시,
763,대곡동행정복지센터,"경상북도 김천시 부곡동 1330""",36.12446763206349,128.0891077639007,true,"['캔', '투명 페트']","['SNBC2306001', 'SNBI2306030']","['SNBC2306001', 'SNBI2306030']",2023-06-27 11:52:43,경상북도,김천시,
764,지좌동행정복지센터,"경상북도 김천시 영남대로 1940""",36.11997377709755,128.1424821395249,true,"['캔', '투명 페트']","['SNBC2306002', 'SNBI2306031']","['SNBC2306002', 'SNBI2306031']",2023-06-27 11:53:23,경상북도,김천시,
765,경산시립도서관,"경상북도 경산시 하양읍 금락리 97""",35.91315088518376,128.81295949604166,true,['투명 페트'],['SNBI2306006'],['SNBI2306006'],2023-06-27 12:01:30,경상북도,경산시,
766,경산시립박물관,"경상북도 경산시 박물관로 46""",35.81366186015631,128.7628071284771,true,['투명 페트'],['SNBI2306005'],['SNBI2306005'],2023-06-27 12:02:19,경상북도,경산시,
767,영등포다목적배드민턴체육관,"서울특별시 영등포구 도림동 254""",37.506257731519206,126.89840312794556,true,['투명 페트'],['SNBI2306027'],['SNBI2306027'],2023-06-27 12:05:17,서울특별시,영등포구,
768,대림어린이공원,"서울특별시 영등포구 대림로 106""",37.49124633359681,126.9030030569184,true,['투명 페트'],['SNBI2306028'],['SNBI2306028'],2023-06-27 12:05:56,서울특별시,영등포구,
769,중화2동 제2공영주차장,"서울특별시 중랑구 중화동 73-3""",37.5972466531889,127.07535048382104,true,['투명 페트'],"['SNBI2306032', 'SNBI2306033']","['SNBI2306032', 'SNBI2306033']",2023-06-27 12:13:11,서울특별시,중랑구,
770,비래동행정복지센터,"대전광역시 대덕구 비래동 140-5""",36.35501342363965,127.44992309009103,true,"['캔', '투명 페트']",['SNBA2306001'],['SNBA2306001'],2023-06-27 12:19:07,대전광역시,대덕구,
771,난곡재생활력소,"서울특별시 관악구 신림동 646-131""",37.46952011229598,126.9236135597889,true,['투명 페트'],['SNBI2306004'],['SNBI2306004'],2023-06-27 12:35:42,서울특별시,관악구,
772,성현동자치회관,"서울특별시 관악구 봉천동 1703-6""",37.48722597080704,126.95679864234084,true,['투명 페트'],['SNBI2306003'],['SNBI2306003'],2023-06-27 12:36:23,서울특별시,관악구,
773,갈마동건능골경로당,"대전광역시 서구 갈마동 402-1""",36.34477290937215,127.37153647707308,true,['투명 페트'],"['SNBI2306034', 'SNBI2306035']","['SNBI2306034', 'SNBI2306035']",2023-06-27 12:41:09,대전광역시,서구,
774,둔산1동행정복지센터,"대전광역시 서구 둔산동 1402""",36.35244290141649,127.3861476733976,true,['투명 페트'],"['SNBI2306036', 'SNBI2306037']","['SNBI2306036', 'SNBI2306037']",2023-06-27 12:41:42,대전광역시,서구,
776,골약동행정복지센터,"전라남도 광양시 성황동 1861""",34.93725826069644,127.67889111792437,true,"['캔', '투명 페트']",['SNBA2306002'],['SNBA2306002'],2023-06-28 09:22:07,전라남도,광양시,
777,오치2동행정복지센터,"광주광역시 북구 오치동 861-58""",35.18994629298682,126.9004850062225,true,['투명 페트'],['SNBI2306041'],['SNBI2306041'],2023-06-29 03:29:36,광주광역시,북구,
778,속초시청,"강원특별자치도 속초시 중앙로 183""",38.20743909910977,128.59198870221692,true,['투명 페트'],['SNBI2307005'],['SNBI2307005'],2023-07-06 09:21:08,강원특별자치도,속초시,
779,노학동행정복지센터,"강원특별자치도 속초시 동해대로 4245""",38.19708179363344,128.57631591148967,true,['투명 페트'],['SNBI2307004'],['SNBI2307004'],2023-07-06 09:21:57,강원특별자치도,속초시,
780,속초시립도서관,"강원특별자치도 속초시 조양로 89""",38.18669022166711,128.59088634747104,true,['투명 페트'],['SNBI2307002'],['SNBI2307002'],2023-07-06 09:22:42,강원특별자치도,속초시,
781,엑스포제3공영주차장,"강원특별자치도 속초시 조양동 1559-4""",38.19126064704305,128.58515038881816,true,['투명 페트'],['SNBI2307003'],['SNBI2307003'],2023-07-06 09:23:21,강원특별자치도,속초시,
